795,-131.7,343.8,275.9
796,-131.7,342.4,275.9
797,-131.7,341,274.9
798,-130.7,339.5,274
799,-130.7,339.5,274
800,-130.7,341,274.9
801,-130.7,342.4,274.9
802,-130.7,343.8,274.9
803,-130.7,343.8,274
804,-130.7,343.8,272
805,-130.7,343.8,271.1
806,-130.7,341,269.1
807,-130.7,339.5,267.2
808,-129.7,338.1,265.2
809,-129.7,336.6,265.2
810,-129.7,333.7,264.3
811,-129.7,333.7,264.3
812,-129.7,333.7,265.2
813,-129.7,333.7,265.2
814,-129.7,335.2,265.2
815,-129.7,336.6,266.2
816,-129.7,339.5,267.2
817,-130.7,341,267.2
818,-130.7,342.4,268.1
819,-130.7,343.8,269.1
820,-130.7,343.8,270.1
821,-131.7,345.3,271.1
822,-132.7,345.3,274
823,-132.7,346.7,274.9
824,-132.7,348.2,276.9
825,-132.7,349.6,277.9
826,-132.7,351.1,278.8
827,-132.7,351.1,278.8
828,-132.7,351.1,277.9
829,-132.7,349.6,277.9
830,-132.7,349.6,276.9
831,-132.7,349.6,275.9
832,-132.7,348.2,275.9
833,-132.7,346.7,274.9
834,-132.7,346.7,274
835,-132.7,345.3,274
836,-131.7,343.8,272
837,-131.7,342.4,271.1
838,-131.7,342.4,271.1
839,-131.7,342.4,270.1
840,-131.7,342.4,270.1
841,-131.7,342.4,269.1
842,-131.7,342.4,267.2
843,-131.7,341,266.2
844,-131.7,339.5,265.2
845,-130.7,338.1,263.3
846,-131.7,338.1,264.3
847,-131.7,338.1,265.2
848,-131.7,339.5,267.2
849,-131.7,341,269.1
850,-131.7,342.4,272
851,-132.7,345.3,274.9
852,-133.6,348.2,277.9
853,-133.6,351.1,278.8
854,-134.6,352.5,280.8
855,-134.6,354,280.8
856,-134.6,354,280.8
857,-134.6,354,279.8
858,-134.6,352.5,278.8
859,-134.6,352.5,277.9
860,-134.6,351.1,275.9
861,-134.6,349.6,275.9
862,-133.6,348.2,275.9
863,-133.6,348.2,275.9
864,-133.6,348.2,276.9
865,-133.6,349.6,276.9
866,-133.6,349.6,276.9
867,-133.6,348.2,275.9
868,-133.6,348.2,274
869,-133.6,346.7,272
870,-133.6,345.3,270.1
871,-132.7,343.8,269.1
872,-132.7,342.4,268.1
873,-132.7,341,268.1
874,-132.7,339.5,267.2
875,-132.7,339.5,267.2
876,-131.7,339.5,267.2
877,-131.7,341,268.1
878,-132.7,342.4,269.1
879,-132.7,345.3,270.1
880,-133.6,346.7,272
881,-133.6,348.2,273
882,-134.6,351.1,274
883,-134.6,351.1,274.9
884,-134.6,352.5,275.9
885,-135.6,354,277.9
886,-135.6,354,278.8
887,-135.6,355.4,279.8
888,-135.6,355.4,280.8
889,-135.6,355.4,280.8
890,-135.6,354,280.8
891,-135.6,354,279.8
892,-135.6,354,279.8
893,-135.6,352.5,278.8
894,-135.6,354,277.9
895,-135.6,352.5,276.9
896,-135.6,352.5,275.9
897,-134.6,352.5,274.9
898,-134.6,351.1,274
899,-134.6,349.6,272
900,-133.6,348.2,271.1
901,-133.6,345.3,270.1
902,-133.6,343.8,270.1
903,-133.6,343.8,269.1
904,-133.6,342.4,269.1
905,-133.6,341,268.1
906,-133.6,341,268.1
907,-133.6,341,267.2
908,-133.6,342.4,267.2
909,-133.6,343.8,267.2
910,-133.6,345.3,268.1
911,-133.6,345.3,269.1
912,-134.6,348.2,271.1
913,-134.6,348.2,273
914,-134.6,349.6,274
915,-135.6,351.1,276.9
916,-135.6,354,278.8
917,-136.6,355.4,280.8
918,-136.6,356.9,282.7
919,-136.6,358.3,282.7
920,-136.6,358.3,282.7
921,-136.6,358.3,282.7
922,-136.6,358.3,280.8
923,-136.6,356.9,279.8
924,-136.6,355.4,277.9
925,-135.6,354,275.9
926,-135.6,352.5,275.9
927,-135.6,351.1,274.9
928,-135.6,351.1,274.9
929,-134.6,351.1,274.9
930,-134.6,351.1,273
931,-133.6,349.6,272
932,-133.6,349.6,270.1
933,-133.6,348.2,269.1
934,-133.6,345.3,266.2
935,-133.6,343.8,265.2
936,-133.6,343.8,264.3
937,-133.6,342.4,264.3
938,-133.6,342.4,265.2
939,-134.6,342.4,266.2
940,-134.6,343.8,268.1
941,-134.6,345.3,270.1
942,-134.6,348.2,273
943,-135.6,351.1,274.9
944,-135.6,352.5,275.9
945,-135.6,355.4,276.9
946,-135.6,356.9,277.9
947,-136.6,358.3,278.8
948,-136.6,359.7,279.8
949,-136.6,359.7,281.7
950,-137.5,361.2,281.7
951,-137.5,361.2,282.7
952,-137.5,359.7,281.7
953,-137.5,359.7,281.7
954,-136.6,358.3,280.8
955,-136.6,358.3,279.8
956,-136.6,356.9,279.8
957,-136.6,358.3,278.8
958,-136.6,356.9,278.8
959,-136.6,356.9,277.9
960,-136.6,355.4,275.9
961,-135.6,354,274
962,-135.6,352.5,272
963,-135.6,349.6,270.1
964,-135.6,348.2,269.1
965,-134.6,348.2,268.1
966,-134.6,348.2,268.1
967,-134.6,346.7,269.1
968,-134.6,346.7,269.1
969,-134.6,346.7,268.1
970,-134.6,346.7,268.1
971,-135.6,348.2,268.1
972,-135.6,348.2,269.1
973,-135.6,351.1,270.1
974,-136.6,352.5,271.1
975,-136.6,354,273
976,-136.6,355.4,274.9
